,ca1_d_0,ca1_d_1,ca1_d_2,ca1_v_0,ca1_v_1,ca1_v_2,ca2_0,ca2_1,ca2_2,ca3_d_0,ca3_d_1,ca3_d_2,ca3_v_0,ca3_v_1,ca3_v_2,ca4_0,ca4_1,ca4_2,dg_d_0,dg_d_1,dg_d_2,dg_v_0,dg_v_1,dg_v_2
ENSMUSG00000078652,67.1687,68.6227,62.776,66.3684,61.5432,62.0237,49.9973,69.47,72.5569,63.4357,85.0934,72.8355,74.1307,86.7532,68.0184,44.7562,46.5174,50.385,29.9904,43.1135,259.232,60.2486,46.3958,61.1746
ENSMUSG00000078653,0.12127,0.0,0.598173,0.0,0.0,0.746616,0.0708586,0.227631,0.250984,0.0279272,0.663702,0.467679,0.127894,0.204637,0.317157,0.279271,0.0880686,0.0,0.0,0.772237,0.517648,0.0314663,0.0361221,0.419762
ENSMUSG00000078655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078656,47.9455,37.1118,34.6633,36.6291,43.9745,58.0854,37.79,36.9725,48.8101,41.1831,33.216,43.7382,41.7837,38.7579,39.5676,61.796,61.8827,33.9153,30.1943,16.1802,44.8289,38.1037,54.1245,45.195
ENSMUSG00000078657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078667,0.65018,0.705767,0.472527,0.986914,1.62888,1.42182,1.4738,0.103881,0.240568,0.344104,0.418801,1.07342,0.291826,0.448259,0.373931,0.985266,0.798812,0.12395,1.33026,0.158585,1.37325,0.990828,0.618166,2.25459
ENSMUSG00000078668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078670,10.4787,11.6804,11.7655,9.45671,8.55531,9.72058,24.5318,18.841,17.4249,7.98096,9.62562,8.21018,11.5926,8.99089,6.20707,8.86022,3.5555,2.41636,15.4937,1.03925,24.7378,3.5372,5.60469,5.77688
ENSMUSG00000078671,23.5826,30.2937,35.6067,32.9932,36.1102,24.5806,21.0485,32.7118,21.7175,14.3104,16.799,28.9868,20.5639,17.9176,21.3783,27.3523,33.7419,30.6552,16.0135,13.5083,6.60695,24.7476,27.6633,23.1251
ENSMUSG00000078672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078676,20.2604,21.9806,26.7329,48.3306,22.4644,50.0487,23.0309,28.6145,38.0003,25.6661,17.6652,23.976,18.6789,31.353,39.2117,18.157,20.1099,28.9662,19.7227,16.8229,12.4898,26.7885,29.7538,28.4258
ENSMUSG00000078677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078681,14.0348,14.5925,9.46449,10.6853,11.1119,10.0402,6.53528,13.0095,8.61089,13.0836,7.77365,11.7523,12.5206,12.5116,16.9536,20.4705,27.7815,20.5276,13.1982,69.2786,21.6622,13.5726,12.6569,12.5265
ENSMUSG00000078683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078684,10.4258,10.4364,18.2733,14.7965,6.58474,14.2187,7.01604,5.68163,11.9496,13.1177,14.8473,12.9764,14.398,9.51435,11.8148,13.8088,11.2914,12.9446,20.5976,14.5173,22.8779,16.1576,9.40204,17.6324
ENSMUSG00000078685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078690,2.51687,0.966706,0.721637,4.68687,2.56111,1.46531,0.981959,0.419997,0.995636,1.36548,0.917139,1.82728,2.16311,1.66132,3.21849,6.83733,2.84354,5.5364,0.512221,0.0,0.0,8.70869,3.56566,11.7664
ENSMUSG00000078691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078695,3.41453,8.97916,7.08825,13.0227,4.81344,4.28857,10.286,6.83646,13.1808,23.996,25.9608,15.5217,11.3441,11.2451,18.1576,44.3808,43.47,17.0748,5.06379,17.0918,10.4856,4.22643,2.80562,5.64176
ENSMUSG00000078696,0.205153,0.107275,0.203011,0.0,0.335505,0.103361,0.16372,0.128386,0.042465,0.295433,0.215729,0.186581,0.180327,0.20774,0.0372779,0.31816,0.481203,0.087533,0.293682,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078700,1.6167,0.622677,1.2247,0.0410916,3.68836,0.471424,2.09582,1.84178,2.17445,1.35919,2.50995,1.248,2.10688,0.33246,2.95466,1.05587,0.312359,1.87572,19.6461,2.80038,1.28477,0.82381,2.54307,2.30486
ENSMUSG00000078702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078706,0.0,0.0,0.0416162,0.124186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078713,39.6642,22.5857,23.263,56.2597,24.9855,24.2029,33.8415,31.8865,35.4724,31.6712,27.57,36.7604,36.4596,28.3789,34.6222,82.9695,64.1215,61.3423,20.3776,35.0997,47.0266,32.8845,21.8111,39.2081
ENSMUSG00000078716,12.6953,14.9583,16.0157,15.7064,9.48585,15.7905,17.7254,15.5262,18.2609,23.9197,14.6212,17.4623,13.4436,12.3552,12.8699,9.8529,14.6791,15.1729,37.0977,8.31772,4.92147,9.86793,8.2464,11.0983
ENSMUSG00000078719,1.2109,2.21831,2.03499,2.35073,4.52638,1.56877,0.96634,0.938164,1.6471,1.11557,1.45466,0.863428,1.39886,2.91945,1.00551,0.858168,0.0,0.664271,0.0,1.5424,0.0,3.95044,2.37053,3.96164
ENSMUSG00000078721,0.0,0.0,0.0,0.0,0.0,0.0312382,0.0247412,0.142262,0.0,0.0,0.0130349,0.0,0.0326993,0.0104643,0.0810875,0.0,0.506599,0.105816,0.0,0.0,0.0,0.03218,0.0,0.115575
ENSMUSG00000078722,0.652623,0.267553,0.917793,1.4346,1.13007,0.928395,2.22113,1.68162,1.70051,0.61893,0.548801,0.487748,1.17427,0.920012,0.836785,1.12904,0.487937,2.11297,6.4163,2.98283,1.31916,2.17181,1.28088,1.53346
ENSMUSG00000078725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078729,0.0,0.0,0.0,0.0,0.0,0.0,0.014475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078732,0.0,0.0,0.0,0.0,0.0,0.0,0.0590842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435454
ENSMUSG00000078739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044109,0.0113014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078747,0.806562,0.119038,0.378094,0.322362,1.16386,0.286846,0.326914,0.579082,1.00171,0.721213,0.159412,0.645854,0.700609,1.51558,0.845771,1.59966,0.155065,1.89576,3.21898,8.98267,8.63361,2.51173,1.10246,1.74355
ENSMUSG00000078752,0.0,0.0,0.063508,0.0,0.0,0.0,0.0,1.25671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078762,0.350526,0.665994,0.482299,0.49214,2.40482,3.13235,0.551272,7.63289,0.709572,0.700197,0.118561,0.212219,0.444026,0.680182,0.0953437,0.439995,0.873103,2.42946,2.59837,4.5663,0.0,2.71866,1.44076,3.27415
ENSMUSG00000078763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078765,19.0754,23.7734,17.2538,8.54952,10.9425,19.5416,9.16881,18.0053,16.9245,11.701,11.8007,5.61168,12.9432,9.82431,11.6222,16.1384,10.985,12.3365,13.8303,49.7479,8.27908,20.0576,15.5588,22.2576
ENSMUSG00000078766,0.0186222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94696,0.0,0.0,0.0
ENSMUSG00000078767,0.0,0.04109,0.0,0.834555,0.0,0.148522,0.0,0.0,0.0,0.135791,0.0,0.0,0.103645,0.0,0.514046,0.0,0.053526,0.0,0.0,3.19165,0.0,0.459004,0.351277,0.0
ENSMUSG00000078768,5.16543,1.46117,1.15305,3.35479,2.2361,1.53086,1.03055,0.221831,0.377366,2.20444,2.71481,2.96429,2.02978,0.846124,1.34669,1.07666,0.30344,0.583394,2.7827,0.290271,0.0,1.02507,0.814664,3.72205
ENSMUSG00000078770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078771,0.848879,4.19029,3.97788,0.519941,2.6605,0.0,0.390001,1.73786,0.0,1.22247,0.12359,0.214415,1.16086,0.377022,1.53195,0.513149,0.651271,0.166966,0.0,0.0,0.0,0.0,0.194115,1.04182
ENSMUSG00000078772,0.154691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815785,0.0,0.0,0.0823353,0.0,0.0,0.0,0.886533,0.0,0.0,0.138228,0.123704
ENSMUSG00000078773,0.119422,0.0,0.0,0.0,0.0,0.0,0.0,0.0186828,0.652867,0.18566,0.0,0.0,0.0314908,0.0,0.039046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078776,0.00921348,0.00770548,0.0,0.0,0.0,0.0,0.0,0.0182996,0.0,0.0,0.0,0.0,0.00971812,0.00548569,0.0,0.0,0.0,0.0277371,0.0,0.0,0.0,0.0143459,0.0,0.0
ENSMUSG00000078779,2.4097,2.76099,2.77885,1.6442,3.28904,1.23844,1.65767,1.92735,2.91786,1.99509,1.51765,1.01711,2.44852,2.75585,2.1319,1.6438,4.71475,3.53097,0.0,0.0474393,0.333487,1.80103,1.98503,1.48907
ENSMUSG00000078780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000078783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
